ID,Compiler,Article_title,Language,Authors,Institution,Year,Journal,Study_objective,Sampling_date,Country,State,States,Locality,Coordinates,Standardized_coordinates,Protected_area_name,Protected area (another),Methodology,Main_methods,Method_record_interaction,Is_the_article_focused_on_interactions?,Comments,Mammalian_order,Mammalian_family,Mammalian_Species,Red_list_category,Body_size,Interaction,Type_predation,Another_species_group_interacting,Phylum,Class,Order,Family,Genus,Species_name_updated
281,DCD,"Seasonal food habits of coyotes, Canis latrans, in the Bolsón de MapimI, Southern Chihuahuan Desert, Mexico",English,"Hernández, L., ...& Delibes, M.","Instituto de Ecología, Durando, México / Estación Biológica de Doñaña, Sevilla, España",1994,Zeitschrift fur Saugetierkunde,To determine the seasonal diet of the coyote (Canis latrans) in the Mapimí Biosphere Reserve.,March 1985-November 1986,Mexico,Varios,Durango-Chihuahua-Coahuila,Área de Mapimí Bolsón del desierto de Chihuahua,26°40'N - 103°45'W,"26.888, -103.936",Mapimí:Durango-Chihuahua-Coahuila,,Observational,Searching for coyote tracks and scats,Manual feces analysis,Yes,,Carnivora,Canidae,Canis latrans,Least Concern,"11,989",Predation,preys on,Odocoileus hemionus,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus hemionus
285,DCD,"Serological Survey of Hantavirus In Rodents From Prairie Dog Ecosystems In Chihuahua, Mexico",English,"Moreno-Torres, K., ...& Suzán, G.","Departamento de Etologıa, Fauna Silvestre y Animales de Laboratorio, Facultad de Medicina Veterinaria y Zootecnia, Universidad Nacional Autónoma de México, México / Departamento de Etologıa, Fauna Silvestre y Animales de Laboratorio, Facultad de Medicina Veterinaria y Zootecnia, Universidad Nacional Autónoma de México, México",2014,The Southwestern Naturalist,Conduct a serological study to detect antibodies against hantavirus in rodents of the Janos-Nuevo Casas Grandes plains dog complex.,December 2007; April 2008,Mexico,Chihuahua,,Región de Janos-Casas Grandes,30° 50′N - 108° 25′O,"30.887, -108.507",OTHER,Reserva de la Biosfera de Janos,Observational,Capture of rodents and blood collection for hantavirus antibody detection.,Blood tests,Yes,,Rodentia,Cricetidae,Peromyscus maniculatus,Least Concern,"0,019",Parasitism,,Hantavirus sp.,Virus,Ellioviricetes,Bunyavirales,Hantaviridae,Orthohantavirus,
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Indirect interaction,,Flourensia cernua,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Flourensia,Flourensia cernua
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Indirect interaction,,Larrea tridentata,Angiosperms,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea tridentata
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Indirect interaction,,Prosopis glandulosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis glandulosa
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Indirect interaction,,Flourensia cernua,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Flourensia,Flourensia cernua
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Indirect interaction,,Larrea tridentata,Angiosperms,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea tridentata
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Indirect interaction,,Prosopis glandulosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis glandulosa
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Flourensia cernua,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Flourensia,Flourensia cernua
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Larrea tridentata,Angiosperms,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea tridentata
288,ACS,Shrub encroachment creates a dynamic landscape of fear for desert lagomorphs via multiple pathways,English,"Wagnon, C.J., Cosentino, B.J.","Department of Natural Resources and Environmental Sciences, University of Illinois / Department of Biology, Hobart and William Smith Colleges",2020,Ecosphere,Evaluating how shrub encroachment in the Chihuahuan Desert affects the landscape of fear for two sympatric dams.,June-October 2017-2018,United States,New Mexico,,Jornada Basin Long Term Ecological Research (LTER),"32°35'N, 106°51'W","32.583, -106.85",ND,,Observational,Measurement of escape distance in a shrub encroachment gradient.,Escape distance,NO,"Indirect interaction, it affects positively as it allows it to escape from predators.",Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Indirect interaction,,Prosopis glandulosa,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis glandulosa
292,DCD,Small mammal herbivory: Feedbacks that help maintain desertified ecosystems,English,"Roth, G.A., ... & Steinberger, Y.","The Mina & Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Israel. USDA-ARS Jornada Experimental Range, MSC 3JER, New Mexico State University, Las Cruces, New Mexico / The Mina & Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Israel",2009,Journal of Arid Environments,We studied the herbivory of small mammals in the subshrub broom snakebush and perennial grasses.,November 2002,United States,New Mexico,,Campo Experimental Jornada del Servicio de Investigación Agrícola (JER),ND,"32.6167, -106.6667",ND,,Observational/experimental,"Establishment of plots at different Treatments to measure species composition, cover and evidence of browsing on the plant.",Branching analysis in plants,Yes,,Lagomorpha,Leporidae,Lepus californicus,Least Concern,"2,422",Herbivory,,Gutierrezia sarothrae,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Gutierrezia,Gutierrezia sarothrae
292,DCD,Small mammal herbivory: Feedbacks that help maintain desertified ecosystems,English,"Roth, G.A., ... & Steinberger, Y.","The Mina & Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Israel. USDA-ARS Jornada Experimental Range, MSC 3JER, New Mexico State University, Las Cruces, New Mexico / The Mina & Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Israel",2009,Journal of Arid Environments,We studied the herbivory of small mammals in the subshrub broom snakebush and perennial grasses.,November 2002,United States,New Mexico,,Campo Experimental Jornada del Servicio de Investigación Agrícola (JER),ND,"32.6167, -106.6667",ND,,Observational/experimental,"Establishment of plots at different Treatments to measure species composition, cover and evidence of browsing on the plant.",Branching analysis in plants,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Herbivory,,Gutierrezia sarothrae,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Gutierrezia,Gutierrezia sarothrae
583,DLB,Small Mammal Response to the Gunnison’s Prairie Dog Reintroduction,English,Melissa Ariella Paduani/ S. Baker,"Department of Biology, University of New Mexico",2016,Undergraduate Research Journal,quantify the response of small mammal communities to the reintroduced GPD.,2015,United States,New Mexico,,Sevilleta National Wildlife Refuge,ND,"34.342, -106.973",Sevilleta:New Mexico,,Observational/Experimental,Exclusion treatments and rodent trapping,Analysis of experimental treatment data,No,Positive indirect interaction,Rodentia,Sciuridae,Cynomys gunnisoni,Least Concern ,"0,797",Indirect interaction,,Dipodomys spectabilis,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys spectabilis
583,DLB,Small Mammal Response to the Gunnison’s Prairie Dog Reintroduction,English,Melissa Ariella Paduani/ S. Baker,"Department of Biology, University of New Mexico",2016,Undergraduate Research Journal,quantify the response of small mammal communities to the reintroduced GPD.,2015,United States,New Mexico,,Sevilleta National Wildlife Refuge,ND,"34.342, -106.973",Sevilleta:New Mexico,,Observational/Experimental,Exclusion treatments and rodent trapping,Analysis of experimental treatment data,No,Positive indirect interaction,Rodentia,Sciuridae,Cynomys gunnisoni,Least Concern ,"0,797",Indirect interaction,,Onychomys spp.,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Geomyidae,Thomomys umbrinus,Least Concern,"0,125",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Heteromyidae,Dipodomys ordii,Least Concern,"0,0504",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Heteromyidae,Perognathus flavus,Least Concern,"0,007",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Baiomys taylori,Least Concern,"0,00734",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Microtus mexicanus,Least Concern,"0,034",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Neotoma mexicana,Least Concern,"0,203",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Onychomys torridus,Least Concern,"0,021",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Peromyscus spp.,,,Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Reithrodontomys spp.,,,Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Rodentia,Cricetidae,Sigmodon spp.,,,Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
585,DLB,"Small Mammals in Pellets of Barn Owls from Mifnaca, Chihuahua",English,"Anderson, S., ...& Long, C.A.","Department of Mammalogy, the American Museum of Natural History / The University of Kansas Museum of Natural History",1961,American Museum Novitates,Determining the Barn Owl's diet,June 1959-July 1959,Mexico,Chihuahua,,"a rocky cliff 2 miles west of Miñaca, Chihuahua",ND,"28.452, -107.425",ND,,Observational,Collection of pellets,Analysis of pellets,Yes,,Soricomorpha,Soricidae,Notiosorex crawfordi,Least Concern,"0,004",Predation,is predated by,Tyto alba,Chordata,Birds,Strigiformes,Tytonidae,Tyto,Tyto alba
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,To evaluate changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Peromyscus eremicus,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus eremicus
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,To evaluate changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Peromyscus maniculatus,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,To evaluate changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Reithrodontomys megalotis,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys megalotis
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,Assess changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Dipodomys merriami,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys merriami
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,Assess changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Onychomys spp.,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,Assess changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Perognathus flavus,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,Perognathus flavus
297,DCD,Spatial organization of a desert rodent community: food addition and species removal,English,"Bowers, M.A., ...& Brown, J.H.","Blandy Experimental Farm and Department of Environmental Sciences, University of Virginia, USA / Department of Ecology and Evolutionary Biology, University of Arizona, USA",1987,Oecologia,Assess changes in rodent microhabitat use in response to the presence of Dipodomys sp and food supply.,October 1977-December 1983,United States,Arizona,,desert shrub habitat in south-eastern Arizona,ND,"32.233, -110.175",ND,,Observational/experimental,Implementation of treatment plots for the selective exclusion of rodent species. Rodent censuses and characterization of microhabitats.,Census of rodents in the plots,Yes,,Rodentia,Heteromyidae,Dipodomys spectabilis,Near Threatened ,"0,124",Competition,,Perognathus penicillatus,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus
589,DLB,Spatial variation in keystone effects: small mammal diversity associated with black-tailed prairie dog colonies,English,"J.F. Cully, B.E. Holmes","United States Geological Survey, Kansas Cooperative Fish and Wildlife Research Unit. / Colorado Division of Wildlife",2010,Ecography,Testing the hypothesis of prairie dogs as keystone species.,2003,Mexico,Chihuahua,,Janos,ND,"30.889, -108.192",ND,,Observational/experimental,"Experiment with and without puppies, rodent capture",Analysis of data comparing treatments,Yes,Positive indirect interaction via habitat effects.,Rodentia,Sciuridae,Cynomys ludovicianus,Least Concern ,"0,797",Indirect interaction,,Spermophilus spilosoma,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus spilosoma
592,DLB,Status of Desert Bighorn in the Chihuahuan Desert Region,English,"Lerich, S.P.","Elephant Mountain Wildlife Management Area, Texas Parks and Wildlife Department",2014,Proceedings of the Sixth Symposium on the Natural Resources of the Chihuahuan Desert Region,Evaluating historical changes in bighorn sheep populations and their restoration in the Chihuahuan Desert.,NA,USA-México,Varios,Arizona-Chihuahua-Coahuila-Durango-Nuevo León-Nuevo Mexico-Sonora-Texas,ND,ND,"28.508, -104.667",ND,,Literature review,Review of population size and behavior reports,Secondary reports,NO,Multi-state study,Artiodactyla,Bovidae,Ovis canadensis,Least Concern,"74,644",Predation,is predated by,Puma concolor,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Frugivory,,Mahonia haematocarpa,Angiosperms,Magnoliopsida,Ranunculales,Berberidaceae,Alloberberis,Alloberberis haematocarpa
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Arbutus texana,Angiosperms,Magnoliopsida,Ericales,Ericaceae,Arbutus,Arbutus xalapensis
594,DLB,"Stomach content analyses related to condition in mule deer, Guadalupe Mountains, New Mexico",English,"Anderson, A.E., ...& Brown, G.W.","Game and Fish Research Center, Colorado Game, Fish and Parks Department / Colorado Public Schools",1965,The Journal of Wildlife Management,Analyze stomach contents in relation to its condition.,May 1956-June 1960,United States,Texas,,Condado de Culberson (Cadena Montañosa de Guadalupe),ND,"31.3167, -104.5",Guadalupe Mountains:Texas,,Observational,Deer capture,Stomach content analysis,Yes,,Artiodactyla,Cervidae,Odocoileus hemionus,Least Concern,"84,56",Herbivory,,Artemisia carruthii,Angiosperms,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia carruthii
